DEPT,CGXT,DNND,DNFD,SMTU,gr,CCLG,NPRS,NPOR,nprl,NPRD,BIT,mss
2263.4,100.91861,3669.422119,158.098938,1983.749878,61.033039,247.223389,0.342167,0.346466,0.282746,0.256909,9.5,2259.4
2263.5,100.94651,3508.89624,238.459427,1984.999878,59.653862,28.75,0.325856,0.326243,0.26542,0.240999,9.5,2259.5
2263.6,100.930382,3507.907471,206.597534,1984.999878,59.238552,-1017.494873,0.312628,0.30981,0.251323,0.228056,9.5,2259.6
2263.7,100.940102,3515.441162,204.884003,1986.249878,58.179222,-7875.100098,0.305292,0.300681,0.243483,0.220857,9.5,2259.7
2263.8,100.97506,3676.21167,233.26857,1983.749878,56.75251,-14552.396484,0.307467,0.303315,0.245706,0.222901,9.5,2259.8
2263.9,100.972229,3571.311279,211.197525,1984.999878,56.336594,1873.510742,0.311908,0.308725,0.250291,0.227114,9.5,2259.9
2264.0,100.967667,3618.980469,170.179291,1984.999878,56.628208,12104.21875,0.317713,0.315777,0.256258,0.232598,9.5,2260.0
2264.1,100.96907,3335.52124,206.608429,1986.249878,57.528236,6798.146484,0.322653,0.32182,0.261391,0.237314,9.5,2260.1
2264.2,101.015953,3254.489014,193.826279,1982.499878,58.776077,2638.956543,0.329451,0.330224,0.268577,0.243912,9.5,2260.2
2264.3,100.98642,3486.941162,206.327179,1984.999878,60.747292,-1199.320557,0.335491,0.337761,0.275057,0.249858,9.5,2260.3
2264.4,100.962006,3541.376221,181.154663,1986.249878,61.639404,-2125.135742,0.341955,0.345808,0.281965,0.256198,9.5,2260.4
2264.5,100.988411,3619.329346,159.452713,1986.249878,62.124336,-101.198975,0.349696,0.355467,0.29027,0.263821,9.5,2260.5
2264.6,100.992081,3444.446289,187.50148,1984.999878,62.721325,1955.142944,0.360671,0.369326,0.30229,0.274858,9.5,2260.6
2264.7,100.995361,3467.335693,201.727371,1984.999878,63.982193,643.025146,0.372309,0.384205,0.315304,0.286812,9.5,2260.7
2264.8,101.012138,3458.742188,170.186615,1984.999878,65.24427,-1359.307251,0.381705,0.396289,0.325916,0.296561,9.5,2260.8
2264.9,101.004509,3338.87793,141.798599,1987.499878,65.490677,-1467.155762,0.385719,0.401489,0.330505,0.300778,9.5,2260.9
2265.0,101.018013,3386.941895,159.385193,1983.749878,65.493347,1195.664429,0.382637,0.397647,0.327204,0.297749,9.5,2261.0
2265.1,101.021706,3396.4021,168.799576,1982.499878,64.416237,1156.984985,0.371386,0.383422,0.314859,0.286414,9.5,2261.1
2265.2,101.026299,3402.755615,176.473511,1982.499878,62.726631,-914.053833,0.356058,0.363935,0.297881,0.270823,9.5,2261.2
2265.3,101.036758,3366.489746,209.868179,1983.749878,60.918556,756.51886,0.342457,0.346595,0.282746,0.256923,9.5,2261.3
2265.4,101.042656,3560.93335,190.767731,1983.749878,60.904888,22.253662,0.333968,0.335817,0.273364,0.248307,9.5,2261.4
2265.5,101.046173,3391.95459,184.426926,1984.999878,61.562565,-1610.675293,0.326961,0.327218,0.26604,0.241576,9.5,2261.5
2265.6,101.049843,3592.00293,181.299042,1987.499878,61.908825,1163.876709,0.318113,0.316583,0.257094,0.233344,9.5,2261.6
2265.7,101.039825,3883.87915,200.0961,1988.749878,61.607334,-732.26416,0.305731,0.301697,0.244571,0.221821,9.5,2261.7
2265.8,101.052467,3717.873779,249.079346,1987.499878,61.544258,-501.719482,0.292225,0.285383,0.230808,0.209162,9.5,2261.8
2265.9,101.050018,3799.582275,261.823792,1988.749878,62.285412,1179.307129,0.281369,0.272212,0.219669,0.198922,9.5,2261.9
2266.0,101.058876,3698.709229,238.813492,1989.999878,63.016068,639.784668,0.275888,0.265533,0.214008,0.19372,9.5,2262.0
2266.1,101.080154,3697.008545,234.53717,1989.999878,64.717247,455.964233,0.277772,0.267731,0.215827,0.195399,9.5,2262.1
2266.2,101.080154,3859.643799,236.486679,1991.249878,66.224052,176.336792,0.283839,0.274939,0.22185,0.200949,9.5,2262.2
2266.3,101.066856,3808.419678,217.515884,1991.249878,66.525902,-45.671387,0.294526,0.287807,0.232687,0.210919,9.5,2262.3
2266.4,101.085159,3571.686523,256.405426,1992.499878,64.401161,82.895142,0.305042,0.30056,0.24347,0.220833,9.5,2262.4
2266.5,101.087128,3659.398438,189.161163,1991.249878,60.782494,-438.111206,0.316976,0.315096,0.255789,0.232155,9.5,2262.5
2266.6,101.086472,3708.762207,200.335464,1991.249878,58.607925,-421.602295,0.324244,0.323927,0.263262,0.239024,9.5,2262.6
2266.7,101.090942,3643.865479,187.496933,1989.999878,57.232521,242.125488,0.327342,0.327701,0.266461,0.241964,9.5,2262.7
2266.8,101.108704,3738.118652,217.072952,1989.999878,58.203903,184.66748,0.320038,0.318852,0.258983,0.235087,9.5,2262.8
2266.9,101.103493,3855.168457,195.423523,1988.749878,58.466202,341.364258,0.307675,0.303928,0.246396,0.223509,9.5,2262.9
2267.0,101.114159,3909.147949,252.246613,1988.749878,59.86417,-913.981689,0.291085,0.283922,0.229534,0.207995,9.5,2263.0
2267.1,101.105545,3886.70459,254.337677,1988.749878,58.906349,206.793945,0.277256,0.267362,0.21563,0.195196,9.5,2263.1
2267.2,101.130074,4015.490723,262.753265,1987.499878,57.761265,-160.171387,0.267043,0.25516,0.2054,0.185775,9.5,2263.2
2267.3,101.131416,4000.921875,268.950195,1987.499878,54.620003,-763.188477,0.263661,0.251146,0.202047,0.182685,9.5,2263.3
2267.4,101.122894,3849.922363,265.859009,1988.749878,52.564037,829.335571,0.264775,0.25244,0.203115,0.183673,9.5,2263.4
2267.5,101.144676,3927.328857,261.710419,1989.999878,50.389324,-1546.148438,0.26889,0.257264,0.207118,0.187367,9.5,2263.5
2267.6,101.132965,3971.209229,237.640457,1991.249878,50.81834,282.962402,0.273787,0.263005,0.211881,0.191763,9.5,2263.6
2267.7,101.15374,4047.268311,250.201416,1992.499878,52.805172,845.935791,0.278447,0.268477,0.216425,0.195956,9.5,2263.7
2267.8,101.156242,3876.286377,258.529999,1994.999878,56.666115,-1746.498169,0.280834,0.271282,0.218755,0.198106,9.5,2263.8
2267.9,101.144676,4081.001953,236.489975,1994.999878,59.307354,1282.978638,0.2806,0.271012,0.218533,0.1979,9.5,2263.9
2268.0,101.170197,3970.981934,250.162689,1994.999878,60.927658,2643.578613,0.277896,0.267833,0.215892,0.195463,9.5,2264.0
2268.1,101.15419,3846.889404,250.271942,1992.499878,60.493034,21.799194,0.272855,0.261937,0.211005,0.190952,9.5,2264.1
2268.2,101.160805,3936.301758,259.549988,1994.999878,59.282661,-793.312317,0.264917,0.252691,0.203359,0.183887,9.5,2264.2
2268.3,101.169952,3921.024658,264.8974,1996.249878,57.22781,776.000793,0.256348,0.242738,0.195141,0.176291,9.5,2264.3
2268.4,101.171265,4002.7771,261.719788,1996.249878,56.264072,-165.716309,0.249853,0.235204,0.188924,0.170544,9.5,2264.4
2268.5,101.185158,3882.046631,300.317535,1996.249878,56.622307,-1104.580566,0.247389,0.232348,0.186568,0.168365,9.5,2264.5
2268.6,101.189354,4115.450195,308.491516,1997.499878,56.981674,29.02063,0.247822,0.232842,0.186973,0.16874,9.5,2264.6
2268.7,101.196335,4016.053467,237.748199,1996.249878,57.455864,-515.898071,0.250217,0.23559,0.189228,0.170829,9.5,2264.7
2268.8,101.210129,4099.82666,267.078552,1996.249878,57.881592,-989.782593,0.252404,0.238093,0.191278,0.172729,9.5,2264.8
2268.9,101.205925,4126.29834,290.924408,1994.999878,58.858387,592.171387,0.252624,0.238334,0.191472,0.17291,9.5,2264.9
2269.0,101.206169,4087.756348,275.248627,1996.249878,59.350456,28.195557,0.249914,0.23521,0.188902,0.170531,9.5,2265.0
2269.1,101.203964,4346.200684,287.023682,1996.249878,59.844791,-473.285645,0.247131,0.232002,0.186264,0.16809,9.5,2265.1
2269.2,101.222504,4387.024902,324.885803,1997.499878,59.975025,793.840698,0.245477,0.230093,0.184692,0.166636,9.5,2265.2
2269.3,101.227386,4237.753906,294.054962,1997.499878,59.452187,-578.414307,0.245474,0.230089,0.18469,0.166634,9.5,2265.3
2269.4,101.224464,4234.291992,283.832123,2001.249878,58.377769,-1932.489868,0.244989,0.229537,0.184239,0.166215,9.5,2265.4
2269.5,101.226074,4190.322266,290.878937,2003.749878,58.086143,1044.842896,0.243757,0.228138,0.183097,0.165155,9.5,2265.5
2269.6,101.23645,4122.62207,302.116699,2004.999878,58.07753,1443.672729,0.240603,0.224545,0.180159,0.162431,9.5,2265.6
2269.7,101.235588,4161.127441,290.157684,2004.999878,58.314453,-568.721558,0.237091,0.220538,0.176881,0.159392,9.5,2265.7
2269.8,101.247505,4266.717285,322.228577,2006.249878,58.299072,-835.639526,0.234641,0.217741,0.174592,0.157269,9.5,2265.8
2269.9,101.245094,4370.26416,319.136353,2007.499878,59.189625,619.564331,0.234766,0.21788,0.174704,0.157374,9.5,2265.9
2270.0,101.246704,4353.214355,305.301117,2009.999878,59.420933,1493.825317,0.236607,0.219975,0.176417,0.158962,9.5,2266.0
2270.1,101.262825,4435.615234,302.128876,2008.749878,59.129917,-1224.311646,0.239784,0.223591,0.179371,0.161703,9.5,2266.1
2270.2,101.262405,4555.686035,309.131317,2008.749878,57.522564,-1540.935669,0.243561,0.227902,0.182898,0.164973,9.5,2266.2
2270.3,101.268517,4359.134277,321.745178,2009.999878,55.841854,469.074463,0.246879,0.231698,0.186008,0.167855,9.5,2266.3
2270.4,101.268074,4397.144043,300.321655,2009.999878,53.904751,216.871338,0.24839,0.233436,0.187436,0.169177,9.5,2266.4
2270.5,101.266548,4415.48291,292.560852,2009.999878,53.461594,835.794312,0.248059,0.233064,0.187134,0.168896,9.5,2266.5
2270.6,101.265656,4542.899414,309.093201,2008.749878,54.708748,639.171387,0.245791,0.230479,0.18502,0.166936,9.5,2266.6
2270.7,101.289444,4400.468262,299.615021,2007.499878,57.272442,551.299805,0.241251,0.225309,0.180794,0.163016,9.5,2266.7
2270.8,101.285118,4459.298828,340.722321,2008.749878,59.912022,196.828613,0.234587,0.217733,0.174608,0.157276,9.5,2266.8
2270.9,101.295311,4375.64209,321.765381,2008.749878,61.229557,-1955.042603,0.226802,0.208932,0.16744,0.150619,9.5,2266.9
2271.0,101.313194,4569.626953,325.398651,2008.749878,60.82103,43.114258,0.219961,0.201227,0.161178,0.144798,9.5,2267.0
2271.1,101.315849,4442.376953,369.179718,2009.999878,58.362949,814.875977,0.214957,0.195618,0.15663,0.140566,9.5,2267.1
2271.2,101.309235,4555.29834,347.58609,2012.499878,55.363464,-61.62146,0.212556,0.192924,0.154444,0.138533,9.5,2267.2
2271.3,101.324997,4609.888184,381.777252,2013.749878,53.621712,146.945557,0.211691,0.191953,0.153657,0.137801,9.5,2267.3
2271.4,101.307892,4775.51416,347.290466,2012.499878,53.090599,-2178.950684,0.212317,0.192645,0.154214,0.13832,9.5,2267.4
2271.5,101.322258,4701.566895,337.94873,2014.999878,53.225998,-1013.771729,0.213589,0.194058,0.155354,0.139384,9.5,2267.5
2271.6,101.335426,4595.501465,374.008881,2016.249878,53.772232,2137.15332,0.215386,0.196057,0.15697,0.140889,9.5,2267.6
2271.7,101.338051,4658.381836,375.410431,2017.499878,54.500862,-246.398438,0.216179,0.196944,0.157687,0.141557,9.5,2267.7
2271.8,101.329109,4863.411133,362.783478,2018.749878,54.932983,-1046.274292,0.216575,0.197386,0.158046,0.14189,9.5,2267.8
2271.9,101.327797,5088.306641,343.996124,2019.999878,54.772816,1865.27002,0.216665,0.197487,0.158126,0.141966,9.5,2267.9
2272.0,101.337311,4741.853516,372.353088,2018.749878,55.375973,2185.535156,0.216966,0.19782,0.158395,0.142216,9.5,2268.0
2272.1,101.345894,4390.850098,388.118317,2019.999878,56.161705,-510.516479,0.216506,0.197303,0.157976,0.141826,9.5,2268.1
2272.2,101.358322,4350.733887,314.869324,2017.499878,57.842396,-909.413696,0.216931,0.197781,0.158364,0.142188,9.5,2268.2
2272.3,101.343719,4133.392578,356.549377,2016.249878,57.88884,-2253.461914,0.217709,0.198654,0.159072,0.142846,9.5,2268.3
2272.4,101.343063,4276.563965,328.94696,2016.249878,58.593266,-803.600708,0.2186,0.199658,0.159887,0.143604,9.5,2268.4
2272.5,101.359421,4466.895996,312.258392,2018.749878,57.08448,1043.607178,0.218774,0.199856,0.160049,0.143754,9.5,2268.5
2272.6,101.365089,4624.383301,321.285126,2018.749878,56.908192,-429.625244,0.220621,0.201946,0.161753,0.145336,9.5,2268.6
2272.7,101.37838,4400.40625,362.788757,2019.999878,56.249256,1540.38562,0.224914,0.206828,0.16574,0.149035,9.5,2268.7
2272.8,101.366066,4187.871582,359.872345,2018.749878,57.633469,1622.383057,0.231152,0.213928,0.171541,0.154416,9.5,2268.8
2272.9,101.365295,4141.764648,256.423065,2018.749878,57.576733,-942.978638,0.237883,0.221573,0.177782,0.160208,9.5,2268.9
2273.0,101.387352,3986.074463,283.036194,2019.999878,57.877205,-569.12854,0.24236,0.226639,0.18191,0.164041,9.5,2269.0
2273.1,101.378677,3977.744873,286.951691,2021.249878,56.077061,1186.150879,0.241789,0.226002,0.181395,0.163561,9.5,2269.1
2273.2,101.379242,4442.140625,274.36441,2021.249878,54.103779,408.161011,0.234236,0.217506,0.174493,0.157144,9.5,2269.2
2273.3,101.379242,4783.405762,340.72934,2023.749878,51.41803,29.273193,0.22298,0.204841,0.164202,0.147576,9.5,2269.3
2273.4,101.394714,4852.802734,381.998749,2027.499878,49.789349,-744.253906,0.211455,0.191882,0.153678,0.137789,9.5,2269.4
2273.5,101.384041,4889.033203,388.203369,2029.999878,49.186474,-870.005127,0.205199,0.18486,0.147979,0.132488,9.5,2269.5
2273.6,101.386871,4957.26709,435.637421,2029.999878,49.835152,-638.007813,0.205854,0.185613,0.148598,0.133061,9.5,2269.6
2273.7,101.397423,4780.445801,375.522034,2029.999878,50.546997,-1204.111816,0.215329,0.196335,0.157335,0.141176,9.5,2269.7
2273.8,101.397575,4573.793457,375.50943,2031.249878,51.727047,-1715.041992,0.22938,0.21226,0.170323,0.153235,9.5,2269.8
2273.9,101.403656,4329.02002,280.679047,2031.249878,52.567871,-11447.993164,0.246247,0.231453,0.186008,0.167788,9.5,2269.9
2274.0,101.408661,4224.872559,294.050049,2031.249878,54.489094,-6757.464844,0.262554,0.250205,0.201417,0.18206,9.5,2270.0
2274.1,101.400406,4251.261719,266.764679,2032.499878,55.274204,12882.007813,0.27762,0.267722,0.215895,0.195443,9.5,2270.1
2274.2,101.405861,3714.199707,249.092239,2032.499878,56.293884,9698.47168,0.286781,0.278495,0.224849,0.203706,9.5,2270.2
2274.3,101.435898,3772.819824,240.792358,2031.249878,56.974178,219.907104,0.290386,0.282752,0.228396,0.206976,9.5,2270.3
2274.4,101.430923,4115.694824,211.204742,2032.499878,59.866516,-118.977905,0.289443,0.281639,0.227469,0.206121,9.5,2270.4
2274.5,101.433968,4159.692871,251.251297,2031.249878,62.745712,761.429443,0.288101,0.280041,0.226132,0.20489,9.5,2270.5
2274.6,101.418701,3936.357422,286.984131,2031.249878,66.03437,757.656494,0.286144,0.277694,0.22416,0.203075,9.5,2270.6
2274.7,101.426331,3714.827637,228.267303,2028.749878,68.72654,-12.797119,0.28639,0.277969,0.224383,0.203282,9.5,2270.7
2274.8,101.43763,3670.397217,233.794495,2028.749878,70.636063,-391.522705,0.290168,0.282478,0.22816,0.20676,9.5,2270.8
2274.9,101.427971,3827.986084,223.831955,2028.749878,71.351173,-506.846558,0.298488,0.292468,0.236557,0.214486,9.5,2270.9
2275.0,101.431999,3670.332275,228.251297,2031.249878,70.455482,-647.891602,0.306541,0.302173,0.244731,0.222006,9.5,2271.0
2275.1,101.449432,3612.500488,206.843048,2029.999878,70.401573,-735.841797,0.312801,0.309746,0.251124,0.227883,9.5,2271.1
2275.2,101.450539,3670.536377,198.58075,2031.249878,69.450111,305.385742,0.316421,0.314138,0.254836,0.231295,9.5,2271.2
2275.3,101.455338,3758.201904,209.483948,2031.249878,68.431084,867.620361,0.318213,0.316303,0.256662,0.232974,9.5,2271.3
2275.4,101.463654,3720.060059,213.971298,2033.749878,65.675941,-303.092896,0.317114,0.314951,0.25551,0.231917,9.5,2271.4
2275.5,101.452324,3834.479492,220.673279,2034.999878,63.336052,-277.564331,0.31174,0.308448,0.25002,0.226869,9.5,2271.5
2275.6,101.470596,3971.291748,215.706024,2036.249878,60.877132,692.321533,0.303679,0.298753,0.241863,0.219364,9.5,2271.6
2275.7,101.467972,3952.003174,236.469986,2037.499878,59.653618,537.494629,0.293036,0.286045,0.231214,0.209558,9.5,2271.7
2275.8,101.452324,3848.239258,228.26683,2032.499878,59.070057,-295.647705,0.282677,0.273717,0.220901,0.200059,9.5,2271.8
2275.9,101.46711,3890.156738,285.417328,2032.499878,59.482861,-1813.559692,0.27285,0.262031,0.21113,0.191057,9.5,2271.9
2276.0,101.458076,3841.53418,255.365997,2034.999878,60.356392,284.17627,0.267243,0.255358,0.205549,0.185916,9.5,2272.0
2276.1,101.474289,3833.973145,249.125488,2034.999878,62.430965,1808.622192,0.266232,0.254139,0.204521,0.184971,9.5,2272.1
2276.2,101.463593,3717.918213,253.277267,2034.999878,64.550301,-642.248657,0.269983,0.258549,0.208185,0.188352,9.5,2272.2
2276.3,101.458374,3999.38501,254.353516,2036.249878,67.306854,-981.3927,0.274556,0.263921,0.212647,0.192469,9.5,2272.3
2276.4,101.459892,3767.497314,228.270294,2036.249878,68.982002,796.808716,0.278044,0.268011,0.216041,0.195601,9.5,2272.4
2276.5,101.463173,3619.310059,215.716934,2033.749878,70.493286,57.502441,0.279919,0.270214,0.217871,0.197289,9.5,2272.5
2276.6,101.474525,3670.307861,254.38179,2033.749878,70.202988,-948.887573,0.281327,0.271878,0.219258,0.198568,9.5,2272.6
2276.7,101.460938,3656.954102,243.933823,2032.499878,69.922882,-620.239746,0.282244,0.272967,0.220167,0.199406,9.5,2272.7
2276.8,101.471519,3632.287598,206.326294,2032.499878,68.227913,1140.88147,0.284609,0.275793,0.222537,0.201587,9.5,2272.8
2276.9,101.478317,3659.355225,235.228104,2031.249878,67.772446,1536.872925,0.2879,0.279716,0.225821,0.204611,9.5,2272.9
2277.0,101.473457,3494.585693,215.751419,2032.499878,67.216728,-941.715088,0.293709,0.286675,0.231662,0.209987,9.5,2273.0
2277.1,101.483856,3619.075684,220.677612,2031.249878,67.77784,-1426.329956,0.300614,0.295026,0.238711,0.21647,9.5,2273.1
2277.2,101.467316,3436.585205,192.267334,2029.999878,68.273506,696.844849,0.310446,0.307004,0.248863,0.225798,9.5,2273.2
2277.3,101.484512,3443.128418,228.903015,2029.999878,68.833496,110.271729,0.319625,0.318232,0.258401,0.234561,9.5,2273.3
2277.4,101.47879,3531.952148,175.045212,2033.749878,68.819099,-712.380249,0.327204,0.327485,0.266252,0.241774,9.5,2273.4
2277.5,101.470352,3670.345703,168.775192,2034.999878,66.641434,1753.030884,0.329103,0.329805,0.268222,0.243584,9.5,2273.5
2277.6,101.479385,3768.150146,222.001053,2033.749878,63.333023,540.612915,0.326646,0.326782,0.265647,0.241219,9.5,2273.6
2277.7,101.471428,3713.618408,204.89238,2032.499878,60.130337,-234.888733,0.318998,0.317418,0.257687,0.233908,9.5,2273.7
2277.8,101.466988,3707.375732,204.945969,2031.249878,57.889488,834.796997,0.311057,0.307675,0.249397,0.226294,9.5,2273.8
2277.9,101.463264,3470.107666,249.021255,2032.499878,57.20908,231.784973,0.303718,0.298711,0.241788,0.219303,9.5,2273.9
2278.0,101.476646,3653.892578,195.669128,2031.249878,57.374565,-1567.542847,0.298459,0.292362,0.236433,0.214379,9.5,2274.0
2278.1,101.477005,3603.008545,216.12352,2028.749878,59.11512,-282.790039,0.294601,0.287735,0.232548,0.210804,9.5,2274.1
2278.2,101.465317,3555.463623,218.456223,2028.749878,61.187134,-265.886475,0.294027,0.287075,0.232006,0.210302,9.5,2274.2
2278.3,101.478043,3426.625488,220.541321,2028.749878,62.645767,-1852.875122,0.297024,0.290735,0.235113,0.213156,9.5,2274.3
2278.4,101.468445,3510.553223,243.995331,2026.249878,62.525475,537.73877,0.301761,0.296488,0.23998,0.21763,9.5,2274.4
2278.5,101.471069,3447.876953,165.809708,2023.749878,63.075665,-432.223145,0.306004,0.301622,0.244314,0.221615,9.5,2274.5
2278.6,101.467819,3480.345215,190.697189,2022.499878,64.064178,-970.486816,0.30811,0.304138,0.246422,0.223556,9.5,2274.6
2278.7,101.482185,3393.606201,206.724319,2021.249878,64.664207,-224.580811,0.307508,0.303388,0.24578,0.222967,9.5,2274.7
2278.8,101.474258,3573.840576,211.30278,2016.249878,64.643997,629.689209,0.305365,0.30078,0.243571,0.220938,9.5,2274.8
2278.9,101.461685,3585.23291,229.463028,2012.499878,65.146355,1437.701904,0.303465,0.298464,0.241607,0.219133,9.5,2274.9
2279.0,101.46907,3428.148926,192.09465,2008.749878,65.979042,-2327.658936,0.305241,0.300594,0.243397,0.220779,9.5,2275.0
2279.1,101.463737,3735.473389,220.708267,2029.999878,64.677292,-1038.930176,0.308692,0.304767,0.246918,0.224017,9.5,2275.1
2279.2,101.474472,3674.278809,187.97377,2029.999878,62.417278,1811.666504,0.313923,0.3111,0.252264,0.228932,9.5,2275.2
2279.3,101.470238,3479.533691,216.830093,2028.749878,61.361195,1615.604492,0.315771,0.313324,0.254136,0.230654,9.5,2275.3
2279.4,101.463501,3572.768311,199.111267,2027.499878,61.864098,42.727295,0.317206,0.315057,0.255597,0.231997,9.5,2275.4
2279.5,101.465141,3662.246582,214.611313,2028.749878,63.063023,-1773.90918,0.315848,0.313394,0.254184,0.230699,9.5,2275.5
2279.6,101.470238,3579.277588,193.9478,2026.249878,64.746422,463.635498,0.313828,0.310957,0.25213,0.22881,9.5,2275.6
2279.7,101.465378,3706.725342,215.160934,2028.749878,66.028465,1427.773804,0.309089,0.305221,0.247288,0.224359,9.5,2275.7
2279.8,101.466064,3726.343018,213.335419,2027.499878,66.339127,1056.569092,0.30286,0.297724,0.240978,0.218554,9.5,2275.8
2279.9,101.466537,3600.105469,211.888458,2029.999878,64.749481,410.281494,0.295945,0.289395,0.233965,0.212104,9.5,2275.9
2280.0,101.482483,3522.675537,248.787109,2029.999878,63.316399,103.598511,0.28797,0.279856,0.225964,0.204738,9.5,2276.0
2280.1,101.466537,3524.402832,202.302444,2028.749878,62.048386,718.843323,0.279871,0.270244,0.217935,0.197339,9.5,2276.1
2280.2,101.468597,3591.909912,236.791153,2028.749878,62.200016,416.763123,0.271586,0.260487,0.209818,0.189852,9.5,2276.2
2280.3,101.478317,3734.830078,233.497055,2028.749878,62.50349,-74.087952,0.266816,0.254901,0.205187,0.185577,9.5,2276.3
2280.4,101.460815,3638.538574,248.804306,2027.499878,63.696171,-864.340637,0.266683,0.254806,0.205136,0.185523,9.5,2276.4
2280.5,101.463295,3677.535889,274.449799,2026.249878,63.390038,-213.451172,0.272255,0.261453,0.210703,0.19065,9.5,2276.5
2280.6,101.474525,3551.133789,220.829514,2024.999878,63.610905,444.091431,0.282173,0.273254,0.220575,0.199744,9.5,2276.6
2280.7,101.458763,3594.539307,190.694336,2026.249878,62.589924,-91.473145,0.295163,0.28871,0.233504,0.211655,9.5,2276.7
2280.8,101.461861,3801.569824,218.900574,2024.999878,63.525215,-432.107178,0.310772,0.307516,0.24935,0.226238,9.5,2276.8
2280.9,101.462128,3742.483643,233.462616,2026.249878,64.089539,-34.187744,0.321555,0.320597,0.260416,0.236414,9.5,2276.9
2281.0,101.453781,3816.921387,180.651108,2027.499878,66.631271,-55.490601,0.326125,0.326243,0.265243,0.240847,9.5,2277.0
2281.1,101.464752,3797.566895,208.941727,2028.749878,68.712067,-107.233643,0.322292,0.32163,0.261361,0.237276,9.5,2277.1
2281.2,101.4534,3569.853271,180.670517,2029.999878,71.903664,644.697937,0.317137,0.315399,0.256104,0.232442,9.5,2277.2
2281.3,101.453545,3588.607178,252.196716,2029.999878,73.731888,209.660889,0.310651,0.307442,0.24933,0.226219,9.5,2277.3
2281.4,101.454292,3533.866943,236.757126,2031.249878,73.975014,631.927551,0.307357,0.303334,0.245799,0.222978,9.5,2277.4
2281.5,101.465614,3635.018066,198.975174,2029.999878,71.752159,-373.250854,0.305894,0.301456,0.244158,0.221474,9.5,2277.5
2281.6,101.459534,3544.22583,190.690536,2028.749878,68.58017,-1139.416626,0.30684,0.302604,0.245129,0.222366,9.5,2277.6
2281.7,101.462845,3738.669434,207.420364,2026.249878,65.914261,287.167969,0.304216,0.299488,0.242525,0.219967,9.5,2277.7
2281.8,101.462608,3739.323975,218.903076,2026.249878,63.628983,508.197998,0.295827,0.289485,0.234147,0.21225,9.5,2277.8
2281.9,101.468895,3787.015869,237.629456,2026.249878,62.805496,233.650269,0.282591,0.273724,0.220957,0.2001,9.5,2277.9
2282.0,101.476021,3924.061279,255.381592,2024.999878,62.770973,-34.802185,0.269551,0.258221,0.207994,0.188156,9.5,2278.0
2282.1,101.48439,3953.406494,266.2547,2021.249878,62.989445,304.809875,0.261083,0.248196,0.199631,0.180447,9.5,2278.1
2282.2,101.497269,3759.584717,267.65976,2021.249878,62.641121,-69.626892,0.257172,0.243592,0.195803,0.176916,9.5,2278.2
2282.3,101.508179,3986.273682,272.216858,2019.999878,61.37941,-432.202209,0.255554,0.241708,0.194245,0.175477,9.5,2278.3
2282.4,101.499863,4038.07959,257.062592,2022.499878,60.762352,-1498.93335,0.25316,0.238974,0.192006,0.173401,9.5,2278.4
2282.5,101.50898,4045.761719,248.638443,2021.249878,60.395107,594.55188,0.249516,0.234813,0.188601,0.170244,9.5,2278.5
2282.6,101.513092,3955.011963,290.269196,2021.249878,61.302036,2341.008545,0.244495,0.229061,0.183886,0.165876,9.5,2278.6
2282.7,101.513992,4016.504639,306.224792,2021.249878,61.981785,267.627563,0.239922,0.223802,0.179565,0.161876,9.5,2278.7
2282.8,101.510117,4194.713867,310.611877,2021.249878,63.206944,-16.507011,0.235031,0.218209,0.174985,0.15763,9.5,2278.8
2282.9,101.519295,4062.974609,267.866425,2018.749878,63.689205,11.377243,0.231465,0.214163,0.171684,0.154566,9.5,2278.9
2283.0,101.524597,4090.687988,292.503876,2018.749878,64.267441,-1.840561,0.228407,0.210715,0.16888,0.151961,9.5,2279.0
2283.1,101.507759,4016.442627,303.116272,2019.999878,64.171768,-0.638702,0.227609,0.209825,0.16816,0.15129,9.5,2279.1
2283.2,101.513214,4105.79834,351.977264,2019.999878,64.17791,0.219589,0.227778,0.210028,0.16833,0.151447,9.5,2279.2
2283.3,101.518433,4124.771973,285.068909,2018.749878,64.080765,0.284531,0.231448,0.214206,0.171744,0.154614,9.5,2279.3
2283.4,101.516556,4187.826172,286.301331,2018.749878,,-0.385437,0.237935,0.221597,0.177787,0.160218,9.5,2279.4
2283.5,101.517776,4121.805176,294.224304,2018.749878,,0.136475,0.246915,0.231845,0.186173,0.167993,9.5,2279.5
2283.6,101.517509,4266.251953,284.227448,2017.499878,,0.37352,0.254257,0.240252,0.193064,0.174378,9.5,2279.6
2283.7,101.516106,4268.005371,266.022247,2012.499878,,0.0,0.259414,0.246183,0.197936,0.178889,9.5,2279.7
2283.8,101.509224,4417.82666,291.238098,2011.249878,,,0.260477,0.247417,0.198954,0.17983,9.5,2279.8
2283.9,101.497505,4064.862793,272.632538,2011.249878,,,0.257367,0.243868,0.196051,0.177138,9.5,2279.9
2284.0,,3790.205566,263.745667,2006.249878,,,0.24965,0.235049,0.188829,0.170444,9.5,2280.0
2284.1,,3696.898926,267.19165,2011.249878,,,0.239679,0.223682,0.179533,0.161823,9.5,2280.1
2284.2,,3783.568115,309.689392,2012.499878,,,0.229109,0.211652,0.169702,0.152703,9.5,2280.2
2284.3,,3808.996094,293.384827,2012.499878,,,0.219529,0.200802,0.160858,0.144491,9.5,2280.3
