DEPT,TVD,ROP,gr,dtc,DTS,mss,sphi_wyllie
2467.5,2290.761,10.973,51.48,66.78,,2286.061,0.13625441696113075
2467.6,2290.785,10.556,51.29,66.56,,2286.085,0.13469964664310954
2467.7,2290.809,10.073,50.88,66.72,,2286.1090000000004,0.1358303886925795
2467.8,2290.833,9.611,51.19,66.76,,2286.1330000000003,0.13611307420494703
2467.9,2290.858,9.473,51.46,66.64,,2286.1580000000004,0.13526501766784452
2468.0,2290.882,9.457,51.52,66.69,,2286.1820000000002,0.13561837455830386
2468.1,2290.906,9.456,51.19,67.06,,2286.206,0.1382332155477032
2468.2,2290.93,9.685,51.34,67.21,,2286.23,0.13929328621908124
2468.3,2290.954,10.222,51.83,67.23,,2286.2540000000004,0.13943462897526504
2468.4,2290.978,10.671,52.84,67.3,,2286.2780000000002,0.1399293286219081
2468.5,2291.002,10.941,53.55,67.46,,2286.302,0.14106007067137805
2468.6,2291.026,11.397,53.6,67.84,,2286.326,0.14374558303886928
2468.7,2291.05,11.703,53.86,68.02,,2286.3500000000004,0.14501766784452294
2468.8,2291.074,11.995,54.55,68.19,,2286.3740000000003,0.1462190812720848
2468.9,2291.098,12.173,54.55,68.48,,2286.398,0.14826855123674915
2469.0,2291.122,12.371,54.55,68.58,,2286.422,0.14897526501766784
2469.1,2291.146,12.555,54.42,68.32,,2286.4460000000004,0.14713780918727912
2469.2,2291.169,12.616,54.59,67.98,,2286.469,0.1447349823321555
2469.3,2291.193,12.676,55.09,67.64,,2286.4930000000004,0.14233215547703182
2469.4,2291.217,12.643,54.88,67.95,,2286.5170000000003,0.14452296819787988
2469.5,2291.241,12.536,55.15,67.93,,2286.541,0.14438162544169617
2469.6,2291.264,12.365,56.01,67.67,,2286.5640000000003,0.14254416961130742
2469.7,2291.288,12.031,56.17,68.01,,2286.588,0.14494699646643114
2469.8,2291.312,11.712,55.99,68.3,,2286.612,0.14699646643109537
2469.9,2291.335,11.562,56.39,68.72,,2286.635,0.14996466431095407
2470.0,2291.359,11.54,56.49,68.63,,2286.659,0.14932862190812718
2470.1,2291.383,11.599,56.42,68.77,,2286.683,0.1503180212014134
2470.2,2291.406,11.537,56.17,68.55,,2286.706,0.1487632508833922
2470.3,2291.43,11.947,56.0,68.64,,2286.73,0.1493992932862191
2470.4,2291.453,12.455,56.25,68.36,,2286.753,0.14742049469964663
2470.5,2291.477,13.079,56.2,68.44,,2286.777,0.1479858657243816
2470.6,2291.5,13.29,55.87,68.87,,2286.8,0.15102473498233218
2470.7,2291.524,13.64,55.9,69.1,,2286.824,0.1526501766784452
2470.8,2291.547,13.851,56.39,69.56,,2286.847,0.1559010600706714
2470.9,2291.57,13.781,56.37,69.78,,2286.8700000000003,0.1574558303886926
2471.0,2291.594,13.912,54.94,69.9,,2286.8940000000002,0.15830388692579508
2471.1,2291.617,13.525,54.67,70.32,,2286.9170000000004,0.16127208480565366
2471.2,2291.64,13.502,52.53,69.47,,2286.94,0.1552650176678445
2471.3,2291.664,13.422,51.56,69.17,,2286.9640000000004,0.15314487632508836
2471.4,2291.687,13.415,50.13,68.8,,2286.987,0.15053003533568904
2471.5,2291.71,12.883,50.56,68.44,,2287.01,0.1479858657243816
2471.6,2291.733,12.652,50.2,67.81,,2287.0330000000004,0.14353356890459365
2471.7,2291.756,11.986,50.64,67.86,,2287.056,0.143886925795053
2471.8,2291.78,11.167,50.36,67.91,,2287.0800000000004,0.14424028268551234
2471.9,2291.803,10.591,50.37,67.55,,2287.103,0.14169611307420493
2472.0,2291.826,9.741,50.58,67.62,,2287.126,0.14219081272084808
2472.1,2291.849,9.344,50.2,66.8,,2287.1490000000003,0.13639575971731446
2472.2,2291.872,8.908,50.04,66.8,,2287.172,0.13639575971731446
2472.3,2291.895,8.641,49.96,66.49,,2287.195,0.1342049469964664
2472.4,2291.918,8.64,50.0,66.22,,2287.2180000000003,0.13229681978798585
2472.5,2291.941,8.829,50.39,66.07,,2287.241,0.13123674911660774
2472.6,2291.964,9.121,51.01,66.13,,2287.264,0.13166077738515897
2472.7,2291.987,9.555,52.07,66.5,,2287.2870000000003,0.13427561837455831
2472.8,2292.01,10.257,52.57,66.66,,2287.3100000000004,0.13540636042402823
2472.9,2292.032,10.737,53.6,66.72,,2287.3320000000003,0.1358303886925795
2473.0,2292.055,11.24,54.82,66.7,,2287.355,0.13568904593639577
2473.1,2292.078,11.431,54.56,67.38,,2287.378,0.14049469964664307
2473.2,2292.101,11.716,54.32,67.29,,2287.4010000000003,0.1398586572438163
2473.3,2292.124,11.842,53.94,67.35,,2287.424,0.14028268551236744
2473.4,2292.146,11.671,54.28,67.19,,2287.4460000000004,0.1391519434628975
2473.5,2292.169,11.629,54.05,67.26,,2287.469,0.13964664310954067
2473.6,2292.192,11.967,54.21,66.83,,2287.492,0.1366077738515901
2473.7,2292.214,12.07,53.79,66.65,,2287.514,0.13533568904593643
2473.8,2292.237,11.933,54.19,66.36,,2287.5370000000003,0.13328621908127208
2473.9,2292.259,12.205,53.98,66.18,,2287.559,0.13201413427561842
2474.0,2292.282,12.416,53.39,65.95,,2287.5820000000003,0.13038869257950533
2474.1,2292.305,12.352,52.79,65.5,,2287.605,0.127208480565371
2474.2,2292.327,9.687,52.56,65.53,,2287.6270000000004,0.12742049469964664
2474.3,2292.349,9.39,52.08,65.33,,2287.6490000000003,0.12600706713780918
2474.4,2292.372,8.851,51.55,64.94,,2287.672,0.12325088339222613
2474.5,2292.394,8.459,50.72,66.9,,2287.694,0.13710247349823326
2474.6,2292.417,7.76,49.08,68.18,,2287.717,0.14614840989399297
2474.7,2292.439,7.681,48.55,68.68,,2287.739,0.1496819787985866
2474.8,2292.461,8.316,48.0,69.74,,2287.761,0.15717314487632505
2474.9,2292.484,8.529,47.33,70.07,,2287.784,0.15950530035335683
2475.0,2292.506,8.807,46.25,69.81,,2287.806,0.15766784452296823
2475.1,2292.528,9.02,46.58,69.47,,2287.828,0.1552650176678445
2475.2,2292.551,10.686,46.67,69.14,,2287.851,0.15293286219081273
2475.3,2292.573,10.342,47.8,69.16,,2287.873,0.15307420494699644
2475.4,2292.595,10.326,49.27,68.68,,2287.895,0.1496819787985866
2475.5,2292.617,10.222,50.46,68.03,,2287.9170000000004,0.14508833922261485
2475.6,2292.639,10.094,52.38,67.7,,2287.9390000000003,0.14275618374558305
2475.7,2292.661,10.313,52.71,67.38,,2287.9610000000002,0.14049469964664307
2475.8,2292.683,10.468,54.16,67.34,,2287.983,0.14021201413427564
2475.9,2292.706,10.765,54.2,67.23,,2288.0060000000003,0.13943462897526504
2476.0,2292.728,10.966,54.22,67.27,,2288.0280000000002,0.13971731448763247
2476.1,2292.75,11.401,54.66,67.25,,2288.05,0.13957597173144876
2476.2,2292.772,11.734,54.9,67.34,,2288.072,0.14021201413427564
2476.3,2292.793,12.012,54.77,67.4,,2288.0930000000003,0.1406360424028269
2476.4,2292.815,12.565,54.53,67.69,,2288.1150000000002,0.14268551236749116
2476.5,2292.837,12.992,55.14,67.75,,2288.137,0.1431095406360424
2476.6,2292.859,13.473,55.09,67.98,,2288.159,0.1447349823321555
2476.7,2292.881,13.626,55.4,67.99,,2288.181,0.1448056537102473
2476.8,2292.903,13.856,54.84,68.42,,2288.203,0.1478445229681979
2476.9,2292.925,13.976,55.25,68.47,,2288.2250000000004,0.14819787985865723
2477.0,2292.946,13.943,55.35,68.82,,2288.246,0.15067137809187275
2477.1,2292.968,13.937,55.07,68.99,,2288.268,0.15187279151943459
2477.2,2292.99,13.987,55.0,69.55,,2288.29,0.15583038869257948
2477.3,2293.012,14.201,54.21,69.84,,2288.3120000000004,0.15787985865724383
2477.4,2293.033,14.26,54.18,70.24,,2288.333,0.1607067137809187
2477.5,2293.055,14.668,54.3,70.32,,2288.355,0.16127208480565366
2477.6,2293.076,15.062,54.27,70.6,,2288.376,0.1632508833922261
2477.7,2293.098,15.537,54.21,70.62,,2288.398,0.16339222614840992
2477.8,2293.12,16.128,54.51,70.62,,2288.42,0.16339222614840992
2477.9,2293.141,16.616,55.29,70.6,,2288.4410000000003,0.1632508833922261
2478.0,2293.163,16.647,55.43,70.6,,2288.463,0.1632508833922261
2478.1,2293.184,16.773,55.76,70.63,,2288.4840000000004,0.16346289752650173
2478.2,2293.205,17.007,55.95,70.64,,2288.505,0.16353356890459364
2478.3,2293.227,17.194,57.17,70.62,,2288.527,0.16339222614840992
2478.4,2293.248,17.226,58.09,70.65,,2288.5480000000002,0.16360424028268555
2478.5,2293.27,17.119,58.46,70.67,,2288.57,0.16374558303886927
2478.6,2293.291,17.18,59.44,70.73,,2288.5910000000003,0.16416961130742053
2478.7,2293.312,16.662,59.82,70.72,,2288.612,0.1640989399293286
2478.8,2293.334,16.228,58.87,70.77,,2288.634,0.16445229681978796
2478.9,2293.355,15.681,58.98,70.72,,2288.655,0.1640989399293286
2479.0,2293.376,15.339,58.48,70.72,,2288.6760000000004,0.1640989399293286
2479.1,2293.397,14.81,57.38,70.43,,2288.697,0.16204946996466435
2479.2,2293.418,14.794,56.8,70.37,,2288.7180000000003,0.16162544169611312
2479.3,2293.44,14.582,56.72,70.26,,2288.7400000000002,0.16084805653710252
2479.4,2293.461,14.775,56.09,70.13,,2288.761,0.1599293286219081
2479.5,2293.482,15.346,55.58,70.09,,2288.782,0.15964664310954066
2479.6,2293.503,15.749,56.69,70.04,,2288.8030000000003,0.15929328621908131
2479.7,2293.524,16.745,56.76,70.17,,2288.824,0.16021201413427563
2479.8,2293.545,17.331,57.44,70.17,,2288.8450000000003,0.16021201413427563
2479.9,2293.566,17.826,57.94,70.3,,2288.866,0.16113074204946995
2480.0,2293.587,17.928,58.08,70.35,,2288.887,0.1614840989399293
2480.1,2293.608,17.794,58.7,70.56,,2288.9080000000004,0.16296819787985867
2480.2,2293.629,17.296,58.8,70.6,,2288.929,0.1632508833922261
2480.3,2293.65,17.359,59.59,70.61,,2288.9500000000003,0.163321554770318
2480.4,2293.671,17.465,59.95,70.63,,2288.971,0.16346289752650173
2480.5,2293.691,17.413,61.39,70.66,,2288.991,0.16367491166077736
2480.6,2293.712,17.613,62.31,70.7,,2289.012,0.1639575971731449
2480.7,2293.733,18.189,63.65,70.74,,2289.0330000000004,0.16424028268551233
2480.8,2293.754,18.372,63.97,70.73,,2289.054,0.16416961130742053
2480.9,2293.774,18.1,64.6,70.41,,2289.074,0.16190812720848055
2481.0,2293.795,17.567,64.88,70.34,,2289.0950000000003,0.1614134275618375
2481.1,2293.816,17.302,65.28,70.27,,2289.116,0.16091872791519432
2481.2,2293.837,16.757,64.98,69.96,,2289.137,0.15872791519434626
2481.3,2293.857,10.855,63.18,69.89,,2289.157,0.15823321554770317
2481.4,2293.878,9.635,62.62,69.72,,2289.1780000000003,0.15703180212014134
2481.5,2293.899,8.359,61.47,69.68,,2289.199,0.1567491166077739
2481.6,2293.919,8.19,58.54,69.59,,2289.219,0.15611307420494702
2481.7,2293.94,7.375,56.45,69.78,,2289.2400000000002,0.1574558303886926
2481.8,2293.961,6.995,54.71,69.78,,2289.261,0.1574558303886926
2481.9,2293.981,8.052,54.42,69.85,,2289.2810000000004,0.15795053003533566
2482.0,2294.002,9.165,55.18,69.91,,2289.302,0.15837455830388691
2482.1,2294.022,9.76,54.27,70.04,,2289.322,0.15929328621908131
2482.2,2294.043,11.022,54.75,70.07,,2289.3430000000003,0.15950530035335683
2482.3,2294.064,17.598,55.88,70.04,,2289.364,0.15929328621908131
2482.4,2294.084,17.979,56.53,70.36,,2289.384,0.1615547703180212
2482.5,2294.105,18.206,57.62,70.35,,2289.405,0.1614840989399293
2482.6,2294.126,17.883,58.0,70.34,,2289.4260000000004,0.1614134275618375
2482.7,2294.146,17.896,59.27,70.29,,2289.4460000000004,0.16106007067137815
2482.8,2294.167,17.879,59.64,70.26,,2289.467,0.16084805653710252
2482.9,2294.188,18.096,59.96,70.25,,2289.4880000000003,0.1607773851590106
2483.0,2294.208,17.62,59.34,70.25,,2289.5080000000003,0.1607773851590106
2483.1,2294.229,17.406,59.4,70.23,,2289.529,0.1606360424028269
2483.2,2294.249,17.396,59.61,70.21,,2289.549,0.16049469964664306
2483.3,2294.27,17.202,59.46,69.58,,2289.57,0.1560424028268551
2483.4,2294.291,16.832,59.36,69.28,,2289.5910000000003,0.15392226148409896
2483.5,2294.311,16.282,59.14,69.27,,2289.6110000000003,0.15385159010600705
2483.6,2294.332,16.674,59.01,68.82,,2289.632,0.15067137809187275
2483.7,2294.352,16.459,57.01,68.18,,2289.652,0.14614840989399297
2483.8,2294.373,15.845,56.64,68.21,,2289.6730000000002,0.14636042402826852
2483.9,2294.393,15.733,56.05,68.03,,2289.693,0.14508833922261485
2484.0,2294.414,16.002,55.55,68.25,,2289.7140000000004,0.14664310954063603
2484.1,2294.435,15.623,54.72,68.08,,2289.735,0.1454416961130742
2484.2,2294.455,14.912,54.72,68.15,,2289.755,0.14593639575971734
2484.3,2294.476,14.87,54.87,68.62,,2289.7760000000003,0.14925795053003538
2484.4,2294.496,15.191,55.35,68.67,,2289.7960000000003,0.14961130742049472
2484.5,2294.517,15.076,56.65,68.33,,2289.817,0.147208480565371
2484.6,2294.537,15.06,57.2,68.27,,2289.837,0.14678445229681977
2484.7,2294.558,15.371,59.09,68.65,,2289.858,0.149469964664311
2484.8,2294.578,16.023,59.34,68.48,,2289.878,0.14826855123674915
2484.9,2294.599,16.134,59.49,68.34,,2289.8990000000003,0.14727915194346292
2485.0,2294.62,16.286,58.81,68.03,,2289.92,0.14508833922261485
2485.1,2294.64,16.466,58.68,68.05,,2289.94,0.14522968197879857
2485.2,2294.661,16.62,58.36,68.05,,2289.9610000000002,0.14522968197879857
2485.3,2294.681,16.613,58.07,68.04,,2289.981,0.14515901060070677
2485.4,2294.702,15.788,57.17,68.07,,2290.0020000000004,0.14537102473498228
2485.5,2294.722,15.202,56.37,68.06,,2290.0220000000004,0.14530035335689048
2485.6,2294.743,14.381,56.02,68.55,,2290.043,0.1487632508833922
2485.7,2294.763,13.773,55.75,68.71,,2290.063,0.14989399293286215
2485.8,2294.784,13.352,55.66,68.86,,2290.0840000000003,0.15095406360424027
2485.9,2294.804,13.227,55.31,69.0,,2290.1040000000003,0.1519434628975265
2486.0,2294.825,13.071,55.56,69.08,,2290.125,0.15250883392226147
2486.1,2294.845,13.344,55.98,68.81,,2290.145,0.15060070671378092
2486.2,2294.866,13.839,56.4,68.61,,2290.166,0.14918727915194346
2486.3,2294.886,14.13,56.24,68.48,,2290.186,0.14826855123674915
2486.4,2294.907,15.231,57.04,68.16,,2290.2070000000003,0.14600706713780917
2486.5,2294.927,15.75,57.32,68.01,,2290.2270000000003,0.14494699646643114
2486.6,2294.948,16.178,57.2,67.57,,2290.248,0.14183745583038865
2486.7,2294.968,17.007,56.99,67.88,,2290.268,0.1440282685512367
2486.8,2294.988,17.254,56.39,67.9,,2290.288,0.14416961130742054
2486.9,2295.009,17.034,55.61,68.36,,2290.309,0.14742049469964663
2487.0,2295.029,16.876,54.86,68.72,,2290.329,0.14996466431095407
2487.1,2295.05,16.931,54.1,69.32,,2290.3500000000004,0.1542049469964664
2487.2,2295.07,16.71,53.5,69.02,,2290.3700000000003,0.15208480565371021
2487.3,2295.091,16.726,52.55,68.99,,2290.391,0.15187279151943459
2487.4,2295.111,16.511,51.87,69.22,,2290.411,0.1534982332155477
2487.5,2295.132,16.469,51.32,68.81,,2290.4320000000002,0.15060070671378092
2487.6,2295.152,16.23,50.78,68.33,,2290.452,0.147208480565371
2487.7,2295.172,15.678,49.43,67.62,,2290.472,0.14219081272084808
2487.8,2295.193,14.355,48.96,67.68,,2290.4930000000004,0.14261484098939933
2487.9,2295.213,13.466,48.59,67.32,,2290.5130000000004,0.14007067137809182
2488.0,2295.234,12.754,48.54,67.39,,2290.534,0.140565371024735
2488.1,2295.254,11.554,48.94,67.52,,2290.554,0.1414840989399293
2488.2,2295.275,10.498,49.52,67.85,,2290.5750000000003,0.14381625441696108
2488.3,2295.295,9.219,51.1,67.67,,2290.5950000000003,0.14254416961130742
2488.4,2295.315,8.922,51.67,67.58,,2290.6150000000002,0.14190812720848056
2488.5,2295.336,8.447,52.51,67.5,,2290.636,0.1413427561837456
2488.6,2295.356,8.287,53.29,67.67,,2290.6560000000004,0.14254416961130742
2488.7,2295.377,8.158,54.01,67.69,,2290.677,0.14268551236749116
2488.8,2295.397,8.499,55.24,67.82,,2290.697,0.14360424028268545
2488.9,2295.417,8.93,55.27,67.96,,2290.717,0.14459363957597168
2489.0,2295.438,9.294,54.95,68.29,,2290.7380000000003,0.14692579505300357
2489.1,2295.458,10.063,54.87,68.6,,2290.7580000000003,0.14911660777385155
2489.2,2295.478,10.505,54.62,68.68,,2290.7780000000002,0.1496819787985866
2489.3,2295.499,11.585,53.89,68.96,,2290.799,0.15166077738515896
2489.4,2295.519,12.433,53.58,68.98,,2290.819,0.15180212014134278
2489.5,2295.54,12.581,53.33,68.83,,2290.84,0.15074204946996464
2489.6,2295.56,12.944,53.55,68.8,,2290.86,0.15053003533568904
2489.7,2295.58,13.373,53.37,68.62,,2290.88,0.14925795053003538
2489.8,2295.601,13.337,52.59,68.07,,2290.9010000000003,0.14537102473498228
2489.9,2295.621,13.071,52.47,67.56,,2290.9210000000003,0.14176678445229685
2490.0,2295.641,12.928,52.06,67.3,,2290.9410000000003,0.1399293286219081
2490.1,2295.662,12.9,51.31,66.5,,2290.962,0.13427561837455831
2490.2,2295.682,12.352,50.7,66.49,,2290.982,0.1342049469964664
2490.3,2295.702,11.595,49.47,66.47,,2291.0020000000004,0.13406360424028269
2490.4,2295.723,11.129,48.29,66.34,,2291.023,0.13314487632508837
2490.5,2295.743,10.761,48.31,66.24,,2291.043,0.13243816254416957
2490.6,2295.763,10.485,47.43,66.2,,2291.063,0.13215547703180214
2490.7,2295.783,9.64,47.27,66.13,,2291.083,0.13166077738515897
2490.8,2295.804,9.415,47.61,66.05,,2291.1040000000003,0.13109540636042402
2490.9,2295.824,9.221,48.29,66.5,,2291.1240000000003,0.13427561837455831
2491.0,2295.844,9.389,48.89,66.62,,2291.1440000000002,0.1351236749116608
2491.1,2295.865,9.341,48.9,66.85,,2291.165,0.1367491166077738
2491.2,2295.885,9.883,49.12,66.93,,2291.1850000000004,0.1373144876325089
2491.3,2295.905,10.328,49.28,67.17,,2291.2050000000004,0.13901060070671378
2491.4,2295.926,11.33,48.49,66.7,,2291.226,0.13568904593639577
2491.5,2295.946,12.141,47.71,66.83,,2291.246,0.1366077738515901
2491.6,2295.966,12.405,47.05,67.06,,2291.266,0.1382332155477032
2491.7,2295.986,13.524,47.56,67.06,,2291.286,0.1382332155477032
2491.8,2296.007,13.965,48.17,67.57,,2291.3070000000002,0.14183745583038865
2491.9,2296.027,13.908,48.36,67.58,,2291.327,0.14190812720848056
2492.0,2296.047,13.416,49.36,68.03,,2291.347,0.14508833922261485
2492.1,2296.067,13.111,50.29,68.33,,2291.367,0.147208480565371
2492.2,2296.088,12.867,51.28,68.49,,2291.3880000000004,0.14833922261484095
2492.3,2296.108,12.337,51.97,68.38,,2291.4080000000004,0.14756183745583035
2492.4,2296.128,11.648,52.61,68.67,,2291.4280000000003,0.14961130742049472
2492.5,2296.148,11.151,51.8,68.05,,2291.4480000000003,0.14522968197879857
2492.6,2296.169,10.786,52.16,67.53,,2291.469,0.14155477031802122
2492.7,2296.189,10.48,50.75,67.34,,2291.489,0.14021201413427564
2492.8,2296.209,10.278,49.74,66.9,,2291.509,0.13710247349823326
2492.9,2296.229,10.283,50.04,66.76,,2291.529,0.13611307420494703
2493.0,2296.25,10.543,49.69,66.77,,2291.55,0.13618374558303883
2493.1,2296.27,10.74,50.19,67.22,,2291.57,0.13936395759717313
2493.2,2296.29,11.347,50.7,67.45,,2291.59,0.14098939929328624
2493.3,2296.31,11.936,51.23,67.88,,2291.61,0.1440282685512367
2493.4,2296.33,12.498,51.74,68.43,,2291.63,0.1479151943462898
2493.5,2296.351,13.479,52.49,69.08,,2291.6510000000003,0.15250883392226147
2493.6,2296.371,14.136,53.02,69.52,,2291.6710000000003,0.15561837455830385
2493.7,2296.391,14.145,54.11,70.06,,2291.6910000000003,0.15943462897526503
2493.8,2296.411,14.272,55.62,70.16,,2291.7110000000002,0.16014134275618372
2493.9,2296.431,14.852,56.32,70.63,,2291.731,0.16346289752650173
2494.0,2296.452,14.881,56.8,70.61,,2291.7520000000004,0.163321554770318
2494.1,2296.472,15.316,57.21,70.65,,2291.7720000000004,0.16360424028268555
2494.2,2296.492,15.322,58.11,70.66,,2291.7920000000004,0.16367491166077736
2494.3,2296.512,15.667,58.18,70.75,,2291.8120000000004,0.16431095406360424
2494.4,2296.532,15.366,58.23,70.76,,2291.8320000000003,0.16438162544169616
2494.5,2296.552,14.331,57.45,70.73,,2291.8520000000003,0.16416961130742053
2494.6,2296.573,12.93,57.26,70.76,,2291.873,0.16438162544169616
2494.7,2296.593,12.156,56.6,70.79,,2291.893,0.16459363957597178
2494.8,2296.613,11.401,55.9,70.77,,2291.913,0.16445229681978796
2494.9,2296.633,10.852,55.68,70.76,,2291.933,0.16438162544169616
2495.0,2296.653,10.72,55.87,70.78,,2291.953,0.16452296819787987
2495.1,2296.673,10.536,56.2,70.78,,2291.973,0.16452296819787987
2495.2,2296.693,10.895,56.66,71.27,,2291.9930000000004,0.1679858657243816
2495.3,2296.714,11.68,56.65,71.43,,2292.014,0.16911660777385165
2495.4,2296.734,12.696,56.86,71.98,,2292.034,0.17300353356890463
2495.5,2296.754,13.705,58.38,72.44,,2292.054,0.17625441696113073
2495.6,2296.774,15.172,58.33,73.12,,2292.074,0.18106007067137814
2495.7,2296.794,15.843,58.86,73.43,,2292.094,0.1832508833922262
2495.8,2296.814,16.062,59.29,73.91,,2292.114,0.186643109540636
2495.9,2296.834,16.05,59.27,73.93,,2292.134,0.18678445229681984
2496.0,2296.854,16.135,59.54,74.27,,2292.154,0.18918727915194344
2496.1,2296.874,16.53,59.61,73.6,,2292.174,0.18445229681978795
2496.2,2296.895,16.595,59.86,73.16,,2292.195,0.18134275618374557
2496.3,2296.915,16.433,59.03,72.01,,2292.215,0.17321554770318026
2496.4,2296.935,16.303,58.47,71.02,,2292.235,0.1662190812720848
2496.5,2296.955,16.155,58.16,70.72,,2292.255,0.1640989399293286
2496.6,2296.975,15.718,57.76,70.43,,2292.275,0.16204946996466435
2496.7,2296.995,14.96,56.35,69.93,,2292.295,0.1585159010600707
2496.8,2297.015,14.308,56.28,68.9,,2292.315,0.1512367491166078
2496.9,2297.035,14.383,56.01,69.04,,2292.335,0.15222614840989404
2497.0,2297.055,14.266,56.22,69.38,,2292.355,0.15462897526501765
2497.1,2297.075,14.599,56.49,69.36,,2292.375,0.1544876325088339
2497.2,2297.095,14.843,56.91,69.73,,2292.395,0.15710247349823325
2497.3,2297.115,15.358,58.5,70.29,,2292.415,0.16106007067137815
2497.4,2297.135,15.748,59.87,70.41,,2292.4350000000004,0.16190812720848055
2497.5,2297.155,16.776,60.44,70.49,,2292.4550000000004,0.16247349823321552
2497.6,2297.175,17.236,60.63,70.54,,2292.4750000000004,0.16282685512367495
