mMD,mTVD,mSS,inclination_deg,north_m,east_m,vs_m,dominant,grainstone_pct,mudwack_pct,oil_show
2506.5,2298.777222222222,2294.077222222222,78.64555555555556,307.4611111111111,-292.3522222222222,424.2666103807258,mudstone-wackestone,0.0,90.0,poor
2507.5,2298.979074074074,2294.2790740740743,78.66851851851852,308.17370370370367,-293.02407407407406,425.2459754558843,mudstone-wackestone,0.0,90.0,poor
2508.5,2299.17625,2294.47625,78.68803571428572,308.88642857142855,-293.69714285714286,426.2262749738233,mudstone-wackestone,0.0,90.0,poor
2509.5,2299.36875,2294.6687500000003,78.70410714285715,309.5992857142857,-294.37142857142857,427.2075089157254,mudstone-wackestone,0.0,90.0,poor
2510.5,2299.5612499999997,2294.86125,78.72017857142858,310.3121428571428,-295.0457142857143,428.1887428727654,mudstone-wackestone,0.0,100.0,poor
2511.5,2299.75375,2295.05375,78.73625,311.025,-295.72,429.1699768448394,mudstone-wackestone,0.0,100.0,poor
2512.5,2299.94625,2295.24625,78.75232142857143,311.73785714285714,-296.39428571428573,430.15121083184465,mudstone-wackestone,0.0,100.0,poor
2513.5,2300.13875,2295.4387500000003,78.76839285714286,312.45071428571424,-297.06857142857143,431.132444833679,mudstone-wackestone,0.0,100.0,poor
2514.5,2300.3312499999997,2295.63125,78.7844642857143,313.1635714285714,-297.74285714285713,432.1136788502416,mudstone-wackestone,0.0,100.0,poor
2515.5,2300.52375,2295.82375,78.80053571428572,313.87642857142856,-298.4171428571429,433.0949128814324,mudstone-wackestone,0.0,100.0,poor
2516.5,2300.71625,2296.01625,78.81660714285715,314.5892857142857,-299.0914285714286,434.076146927152,mudstone-wackestone,0.0,100.0,poor
2517.5,2300.90875,2296.2087500000002,78.83267857142857,315.3021428571428,-299.7657142857143,435.05738098730217,mudstone-wackestone,0.0,100.0,poor
2518.5,2301.1012499999997,2296.40125,78.84875,316.015,-300.44,436.03861506178555,mudstone-wackestone,0.0,100.0,poor
2519.5,2301.29375,2296.59375,78.86482142857143,316.72785714285715,-301.1142857142857,437.01984915050554,mudstone-wackestone,0.0,100.0,poor
2520.5,2301.48625,2296.78625,78.88089285714285,317.44071428571425,-301.78857142857146,438.00108325336646,mudstone-wackestone,0.0,100.0,poor
2521.5,2301.67875,2296.97875,78.89696428571429,318.1535714285714,-302.46285714285716,438.9823173702735,mudstone-wackestone,0.0,100.0,poor
2522.5,2301.8712499999997,2297.17125,78.91303571428571,318.86642857142857,-303.13714285714286,439.96355150113266,mudstone-wackestone,0.0,100.0,poor
2523.5,2302.06375,2297.36375,78.92910714285715,319.57928571428573,-303.81142857142856,440.9447856458508,mudstone-wackestone,0.0,100.0,poor
2524.5,2302.25625,2297.55625,78.94517857142857,320.29214285714284,-304.4857142857143,441.9260198043356,mudstone-wackestone,0.0,100.0,poor
2525.5,2302.44875,2297.74875,78.96125,321.005,-305.16,442.90725397649567,mudstone-wackestone,0.0,100.0,poor
2526.5,2302.6412499999997,2297.94125,78.97732142857143,321.71785714285716,-305.8342857142857,443.88848816224015,mudstone-wackestone,0.0,100.0,poor
2527.5,2302.83375,2298.13375,78.99339285714285,322.43071428571426,-306.50857142857143,444.8697223614792,mudstone-wackestone,0.0,100.0,poor
2528.5,2303.02625,2298.32625,79.00946428571429,323.1435714285714,-307.18285714285713,445.85095657412376,mudstone-wackestone,0.0,100.0,poor
2529.5,2303.21875,2298.51875,79.02553571428571,323.8564285714286,-307.8571428571429,446.8321908000856,mudstone-wackestone,0.0,100.0,poor
2530.5,2303.4112499999997,2298.71125,79.04160714285715,324.56928571428574,-308.5314285714286,447.81342503927704,mudstone-wackestone,0.0,100.0,poor
2531.5,2303.6037499999998,2298.90375,79.05767857142857,325.28214285714284,-309.2057142857143,448.7946592916113,mudstone-wackestone,0.0,100.0,poor
2532.5,2303.79625,2299.09625,79.07374999999999,325.995,-309.88,449.77589355700246,mudstone-wackestone,0.0,100.0,poor
2533.5,2303.98875,2299.28875,79.08982142857143,326.70785714285716,-310.5542857142857,450.75712783536517,mudstone-wackestone,0.0,100.0,poor
2534.5,2304.1812499999996,2299.48125,79.10589285714285,327.42071428571427,-311.22857142857146,451.738362126615,mudstone-wackestone,0.0,100.0,poor
2535.5,2304.3737499999997,2299.67375,79.12196428571428,328.13357142857143,-311.90285714285716,452.71959643066805,mudstone-wackestone,0.0,100.0,none
2536.5,2304.5596296296294,2299.8596296296296,79.14981481481482,328.84703703703707,-312.5783333333333,453.7020919474395,mudstone-wackestone,0.0,100.0,none
2537.5,2304.7388888888886,2300.038888888889,79.18944444444443,329.56111111111113,-313.255,454.68584867113486,mudstone-wackestone,0.0,100.0,none
2538.5,2304.918148148148,2300.218148148148,79.22907407407408,330.2751851851852,-313.9316666666667,455.669605399811,mudstone-wackestone,0.0,100.0,none
2539.5,2305.0974074074074,2300.3974074074076,79.2687037037037,330.98925925925926,-314.60833333333335,456.65336213343585,mudstone-wackestone,0.0,100.0,none
2540.5,2305.2766666666666,2300.576666666667,79.30833333333334,331.7033333333333,-315.285,457.63711887197746,mudstone-wackestone,0.0,100.0,none
2541.5,2305.455925925926,2300.755925925926,79.34796296296295,332.41740740740744,-315.96166666666664,458.6208756154042,mudstone-wackestone,0.0,100.0,none
2542.5,2305.635185185185,2300.935185185185,79.3875925925926,333.1314814814815,-316.6383333333333,459.6046323636847,mudstone-wackestone,0.0,100.0,none
2543.5,2305.8144444444442,2301.1144444444444,79.42722222222221,333.84555555555556,-317.315,460.5883891167878,mudstone-wackestone,0.0,100.0,none
2544.5,2305.9937037037034,2301.2937037037036,79.46685185185186,334.5596296296296,-317.9916666666667,461.57214587468275,mudstone-wackestone,0.0,100.0,none
2545.5,2306.1729629629626,2301.472962962963,79.50648148148147,335.2737037037037,-318.66833333333335,462.55590263733893,mudstone-wackestone,0.0,100.0,none
2546.5,2306.3522222222223,2301.6522222222225,79.54611111111112,335.98777777777775,-319.345,463.539659404726,mudstone-wackestone,0.0,100.0,none
2547.5,2306.5314814814815,2301.8314814814817,79.58574074074073,336.70185185185187,-320.02166666666665,464.52341617681395,mudstone-wackestone,0.0,100.0,none
2548.5,2306.7107407407407,2302.010740740741,79.62537037037038,337.41592592592593,-320.6983333333333,465.507172953573,mudstone-wackestone,0.0,100.0,none
2549.5,2306.89,2302.19,79.66499999999999,338.13,-321.375,466.4909297349735,mudstone-wackestone,0.0,100.0,none
2550.5,2307.069259259259,2302.3692592592593,79.70462962962964,338.84407407407406,-322.0516666666667,467.47468652098627,mudstone-wackestone,0.0,100.0,none
2551.5,2307.2485185185183,2302.5485185185184,79.74425925925925,339.5581481481481,-322.72833333333335,468.45844331158213,mudstone-wackestone,0.0,100.0,none
2552.5,2307.4277777777775,2302.7277777777776,79.7838888888889,340.27222222222224,-323.405,469.4422001067324,mudstone-wackestone,0.0,100.0,none
2553.5,2307.607037037037,2302.9070370370373,79.82351851851851,340.9862962962963,-324.08166666666665,470.4259569064084,mudstone-wackestone,0.0,100.0,none
2554.5,2307.7862962962963,2303.0862962962965,79.86314814814816,341.70037037037036,-324.7583333333333,471.40971371058185,mudstone-wackestone,0.0,100.0,none
2555.5,2307.9655555555555,2303.2655555555557,79.90277777777777,342.4144444444444,-325.435,472.3934705192246,mudstone-wackestone,0.0,100.0,poor
2556.5,2308.1448148148147,2303.444814814815,79.94240740740742,343.1285185185185,-326.1116666666667,473.37722733230885,mudstone-wackestone,0.0,100.0,poor
2557.5,2308.324074074074,2303.624074074074,79.98203703703703,343.8425925925926,-326.7883333333333,474.36098414980694,mudstone-wackestone,0.0,100.0,poor
2558.5,2308.503333333333,2303.8033333333333,80.02166666666668,344.5566666666667,-327.465,475.34474097169146,mudstone-wackestone,0.0,100.0,poor
2559.5,2308.6825925925923,2303.9825925925925,80.06129629629629,345.27074074074073,-328.14166666666665,476.3284977979352,mudstone-wackestone,0.0,100.0,poor
2560.5,2308.861851851852,2304.161851851852,80.10092592592594,345.9848148148148,-328.8183333333333,477.3122546285113,mudstone-wackestone,0.0,100.0,poor
2561.5,2309.041111111111,2304.3411111111113,80.14055555555555,346.69888888888886,-329.495,478.2960114633929,mudstone-wackestone,0.0,100.0,poor
2562.5,2309.2203703703703,2304.5203703703705,80.1801851851852,347.4129629629629,-330.1716666666667,479.27976830255363,mudstone-wackestone,0.0,100.0,poor
2563.5,2309.3869642857144,2304.6869642857146,80.23339285714286,348.1330357142857,-330.84499999999997,480.2655771348225,mudstone-wackestone,0.0,100.0,poor
2564.5,2309.540892857143,2304.840892857143,80.30017857142857,348.8591071428571,-331.515,481.25343828539184,mudstone-wackestone,0.0,100.0,poor
2565.5,2309.6948214285712,2304.9948214285714,80.36696428571429,349.58517857142857,-332.185,482.24129987156596,mudstone-wackestone,0.0,100.0,poor
2566.5,2309.84875,2305.1487500000003,80.43375,350.31125,-332.855,483.22916189067325,mudstone-wackestone,0.0,100.0,poor
2567.5,2310.0026785714285,2305.3026785714287,80.50053571428572,351.03732142857143,-333.525,484.21702434006403,mudstone-wackestone,0.0,100.0,poor
2568.5,2310.156607142857,2305.456607142857,80.56732142857143,351.76339285714283,-334.195,485.2048872171102,mudstone-wackestone,0.0,100.0,poor
2569.5,2310.310535714286,2305.610535714286,80.63410714285715,352.4894642857143,-334.865,486.19275051920494,mudstone-wackestone,0.0,100.0,poor
2570.5,2310.4644642857143,2305.7644642857144,80.70089285714286,353.2155357142857,-335.53499999999997,487.1806142437626,mudstone-wackestone,0.0,100.0,poor
2571.5,2310.6183928571427,2305.918392857143,80.76767857142858,353.94160714285715,-336.205,488.16847838821855,mudstone-wackestone,0.0,100.0,poor
2572.5,2310.7723214285716,2306.0723214285717,80.83446428571429,354.66767857142855,-336.875,489.1563429500288,mudstone-wackestone,0.0,100.0,poor
2573.5,2310.92625,2306.22625,80.90125,355.39375,-337.54499999999996,490.14420792666976,mudstone-wackestone,0.0,100.0,poor
2574.5,2311.0801785714284,2306.3801785714286,80.96803571428572,356.1198214285714,-338.215,491.13207331563837,mudstone-wackestone,0.0,100.0,poor
2575.5,2311.2341071428573,2306.5341071428575,81.03482142857143,356.84589285714287,-338.885,492.11993911445154,mudstone-wackestone,0.0,100.0,poor
2576.5,2311.3880357142857,2306.688035714286,81.10160714285715,357.5719642857143,-339.555,493.10780532064604,mudstone-wackestone,0.0,100.0,poor
2577.5,2311.541964285714,2306.8419642857143,81.16839285714285,358.29803571428573,-340.22499999999997,494.0956719317784,mudstone-wackestone,0.0,100.0,poor
2578.5,2311.6958928571426,2306.9958928571427,81.23517857142856,359.02410714285713,-340.895,495.0835389454246,mudstone-wackestone,0.0,100.0,poor
2579.5,2311.8498214285714,2307.1498214285716,81.30196428571428,359.7501785714286,-341.565,496.07140635918006,mudstone-wackestone,0.0,100.0,poor
2580.5,2312.00375,2307.30375,81.36874999999999,360.47625,-342.235,497.05927417065914,mudstone-wackestone,0.0,90.0,poor
2581.5,2312.1576785714283,2307.4576785714285,81.4355357142857,361.20232142857145,-342.905,498.0471423774953,mudstone-wackestone,0.0,90.0,poor
2582.5,2312.311607142857,2307.6116071428573,81.50232142857142,361.92839285714285,-343.575,499.03501097734045,mudstone-wackestone,0.0,90.0,poor
2583.5,2312.4655357142856,2307.7655357142858,81.56910714285713,362.6544642857143,-344.245,500.0228799678655,mudstone-wackestone,0.0,90.0,poor
2584.5,2312.619464285714,2307.919464285714,81.63589285714285,363.3805357142857,-344.91499999999996,501.01074934675927,shale,0.0,0.0,none
2585.5,2312.773392857143,2308.073392857143,81.70267857142856,364.1066071428572,-345.585,501.99861911172917,shale,0.0,0.0,none
2586.5,2312.9273214285713,2308.2273214285715,81.76946428571428,364.8326785714286,-346.255,502.9864892605002,shale,0.0,0.0,none
2587.5,2313.0812499999997,2308.38125,81.83624999999999,365.55875000000003,-346.92499999999995,503.97435979081564,shale,0.0,0.0,none
2588.5,2313.2351785714286,2308.535178571429,81.9030357142857,366.28482142857143,-347.59499999999997,504.96223070043607,shale,0.0,0.0,none
2589.5,2313.389107142857,2308.689107142857,81.96982142857142,367.0108928571429,-348.265,505.9501019871399,shale,0.0,0.0,none
2590.5,2313.5430357142855,2308.8430357142856,82.03660714285714,367.7369642857143,-348.935,506.93797364872233,shale,0.0,0.0,none
2591.5,2313.6866666666665,2308.9866666666667,82.08037037037036,368.46185185185186,-349.60870370370367,507.92753614613184,shale,0.0,0.0,none
2592.5,2313.8199999999997,2309.12,82.10111111111111,369.1855555555556,-350.2861111111111,508.9187892662344,shale,0.0,0.0,none
2593.5,2313.9533333333334,2309.2533333333336,82.12185185185184,369.9092592592593,-350.9635185185185,509.9100424747804,shale,0.0,0.0,none
2594.5,2314.0866666666666,2309.3866666666668,82.14259259259259,370.632962962963,-351.6409259259259,510.9012957712552,shale,0.0,0.0,none
2595.5,2314.22,2309.52,82.16333333333333,371.3566666666667,-352.3183333333333,511.89254915514795,shale,0.0,0.0,none
2596.5,2314.353333333333,2309.653333333333,82.18407407407406,372.08037037037036,-352.9957407407407,512.8838026259517,shale,0.0,0.0,none
2597.5,2314.4866666666667,2309.786666666667,82.20481481481481,372.8040740740741,-353.67314814814813,513.8750561831637,shale,0.0,0.0,none
2598.5,2314.62,2309.92,82.22555555555554,373.52777777777777,-354.35055555555556,514.8663098262847,shale,0.0,0.0,none
2599.5,2314.753333333333,2310.0533333333333,82.2462962962963,374.2514814814815,-355.02796296296293,515.8575635548195,shale,0.0,0.0,none
2600.5,2314.8866666666663,2310.1866666666665,82.26703703703703,374.9751851851852,-355.70537037037036,516.8488173682767,shale,0.0,0.0,none
2601.5,2315.02,2310.32,82.28777777777778,375.6988888888889,-356.3827777777778,517.8400712661687,shale,0.0,0.0,none
2602.5,2315.153333333333,2310.4533333333334,82.30851851851851,376.4225925925926,-357.06018518518516,518.8313252480112,shale,0.0,0.0,none
2603.5,2315.2866666666664,2310.5866666666666,82.32925925925926,377.1462962962963,-357.7375925925926,519.8225793133245,shale,0.0,0.0,none
2604.5,2315.42,2310.7200000000003,82.35,377.87,-358.41499999999996,520.8138334616315,shale,0.0,0.0,none
2605.5,2315.5533333333333,2310.8533333333335,82.37074074074073,378.5937037037037,-359.0924074074074,521.8050876924594,shale,0.0,0.0,none
2606.5,2315.6866666666665,2310.9866666666667,82.39148148148148,379.3174074074074,-359.7698148148148,522.7963420053388,shale,0.0,0.0,none
2607.5,2315.8199999999997,2311.12,82.41222222222221,380.0411111111111,-360.4472222222222,523.787596399804,shale,0.0,0.0,none
2608.5,2315.9533333333334,2311.2533333333336,82.43296296296296,380.7648148148148,-361.1246296296296,524.7788508753924,shale,0.0,0.0,none
2609.5,2316.0866666666666,2311.3866666666668,82.4537037037037,381.4885185185185,-361.80203703703705,525.7701054316454,shale,0.0,0.0,none
2610.5,2316.22,2311.52,82.47444444444444,382.21222222222224,-362.4794444444444,526.7613600681076,shale,0.0,0.0,none
2611.5,2316.353333333333,2311.653333333333,82.49518518518518,382.9359259259259,-363.15685185185185,527.7526147843269,shale,0.0,0.0,none
2612.5,2316.4866666666667,2311.786666666667,82.51592592592593,383.65962962962965,-363.8342592592593,528.7438695798548,shale,0.0,0.0,none
2613.5,2316.62,2311.92,82.53666666666666,384.3833333333333,-364.51166666666666,529.735124454246,shale,0.0,0.0,none
2614.5,2316.753333333333,2312.0533333333333,82.5574074074074,385.107037037037,-365.1890740740741,530.7263794070589,shale,0.0,0.0,none
2615.5,2316.8866666666663,2312.1866666666665,82.57814814814814,385.83074074074074,-365.86648148148146,531.7176344378545,mudstone-wackestone,0.0,80.0,none
2616.5,2317.02,2312.32,82.59888888888888,386.5544444444444,-366.5438888888889,532.7088895461978,mudstone-wackestone,0.0,80.0,none
2617.5,2317.153333333333,2312.4533333333334,82.61962962962963,387.27814814814815,-367.2212962962963,533.7001447316567,mudstone-wackestone,0.0,80.0,none
2618.5,2317.29,2312.59,82.60462962962963,387.9898148148148,-367.9101851851852,534.6905654329722,mudstone-wackestone,0.0,80.0,none
2619.5,2317.43,2312.73,82.55388888888888,388.6894444444444,-368.61055555555555,535.6801525999504,mudstone-wackestone,0.0,80.0,none
2620.5,2317.5699999999997,2312.87,82.50314814814814,389.3890740740741,-369.3109259259259,536.6697411039023,mudstone-wackestone,0.0,80.0,none
2621.5,2317.71,2313.01,82.4524074074074,390.0887037037037,-370.0112962962963,537.6593309374455,mudstone-wackestone,0.0,80.0,none
2622.5,2317.85,2313.15,82.40166666666667,390.7883333333333,-370.7116666666667,538.6489220932519,mudstone-wackestone,0.0,80.0,none
2623.5,2317.99,2313.29,82.35092592592592,391.48796296296297,-371.41203703703707,539.6385145640475,mudstone-wackestone,0.0,80.0,none
2624.5,2318.1299999999997,2313.43,82.30018518518519,392.1875925925926,-372.11240740740743,540.6281083426109,mudstone-wackestone,0.0,80.0,none
2625.5,2318.27,2313.57,82.24944444444444,392.8872222222222,-372.8127777777778,541.6177034217739,mudstone-wackestone,0.0,80.0,none
2626.5,2318.41,2313.71,82.1987037037037,393.58685185185186,-373.51314814814816,542.6072997944204,mudstone-wackestone,0.0,80.0,none
2627.5,2318.5499999999997,2313.85,82.14796296296296,394.2864814814815,-374.2135185185185,543.5968974534865,mudstone-wackestone,0.0,80.0,none
2628.5,2318.69,2313.9900000000002,82.09722222222223,394.9861111111111,-374.9138888888889,544.5864963919589,mudstone-wackestone,0.0,80.0,none
2629.5,2318.83,2314.13,82.04648148148148,395.6857407407407,-375.61425925925926,545.576096602876,mudstone-wackestone,0.0,80.0,none
2630.5,2318.97,2314.27,81.99574074074074,396.38537037037037,-376.3146296296296,546.565698079326,mudstone-wackestone,0.0,80.0,none
2631.5,2319.11,2314.4100000000003,81.945,397.085,-377.015,547.5553008144474,mudstone-wackestone,0.0,80.0,none
2632.5,2319.25,2314.55,81.89425925925926,397.7846296296296,-377.7153703703704,548.544904801428,mudstone-wackestone,0.0,80.0,none
2633.5,2319.39,2314.69,81.84351851851852,398.48425925925926,-378.4157407407408,549.5345100335047,mudstone-wackestone,0.0,80.0,none
2634.5,2319.5299999999997,2314.83,81.79277777777779,399.1838888888889,-379.11611111111114,550.5241165039631,mudstone-wackestone,0.0,80.0,none
2635.5,2319.67,2314.9700000000003,81.74203703703704,399.8835185185185,-379.8164814814815,551.513724206137,mudstone-wackestone,0.0,90.0,none
2636.5,2319.81,2315.11,81.6912962962963,400.5831481481481,-380.51685185185187,552.5033331334078,mudstone-wackestone,0.0,90.0,none
2637.5,2319.95,2315.25,81.64055555555555,401.28277777777777,-381.21722222222223,553.4929432792044,mudstone-wackestone,0.0,90.0,none
2638.5,2320.09,2315.3900000000003,81.58981481481482,401.9824074074074,-381.9175925925926,554.4825546370024,mudstone-wackestone,0.0,90.0,none
2639.5,2320.23,2315.53,81.53907407407408,402.682037037037,-382.61796296296296,555.4721672003242,mudstone-wackestone,0.0,90.0,none
2640.5,2320.37,2315.67,81.48833333333334,403.38166666666666,-383.3183333333334,556.4617809627381,mudstone-wackestone,0.0,90.0,none
2641.5,2320.5099999999998,2315.81,81.4375925925926,404.0812962962963,-384.01870370370375,557.4513959178578,mudstone-wackestone,0.0,90.0,none
2642.5,2320.65,2315.9500000000003,81.38685185185186,404.7809259259259,-384.7190740740741,558.4410120593426,mudstone-wackestone,0.0,90.0,none
2643.5,2320.79,2316.09,81.33611111111111,405.48055555555555,-385.4194444444445,559.4306293808967,mudstone-wackestone,0.0,90.0,none
2644.5,2320.93,2316.23,81.28537037037037,406.18018518518517,-386.11981481481484,560.4202478762685,mudstone-wackestone,0.0,90.0,none
2645.5,2321.0662962962965,2316.3662962962967,81.30148148148149,406.8748148148148,-386.82592592592596,561.4101993186798,mudstone-wackestone,0.0,90.0,none
2646.5,2321.198888888889,2316.4988888888893,81.38444444444445,407.5644444444444,-387.5377777777778,562.4004850462408,mudstone-wackestone,0.0,90.0,none
2647.5,2321.3314814814817,2316.631481481482,81.4674074074074,408.254074074074,-388.2496296296297,563.3907737136136,mudstone-wackestone,0.0,90.0,none
2648.5,2321.4640740740742,2316.7640740740744,81.55037037037037,408.9437037037037,-388.9614814814815,564.3810653053232,mudstone-wackestone,0.0,90.0,none
2649.5,2321.596666666667,2316.896666666667,81.63333333333334,409.6333333333333,-389.67333333333335,565.3713598060029,mudstone-wackestone,0.0,90.0,none
2650.5,2321.7292592592594,2317.0292592592596,81.7162962962963,410.32296296296295,-390.3851851851852,566.3616572003938,grainstone-wackestone,100.0,0.0,none
2651.5,2321.861851851852,2317.161851851852,81.79925925925926,411.01259259259257,-391.09703703703707,567.351957473343,grainstone-wackestone,100.0,0.0,none
2652.5,2321.9944444444445,2317.2944444444447,81.88222222222223,411.7022222222222,-391.80888888888893,568.3422606098035,grainstone-wackestone,100.0,0.0,none
2653.5,2322.127037037037,2317.4270370370373,81.96518518518519,412.3918518518518,-392.52074074074073,569.3325665948325,grainstone-wackestone,100.0,0.0,none
2654.5,2322.2596296296297,2317.55962962963,82.04814814814816,413.08148148148143,-393.2325925925926,570.3228754135919,grainstone-wackestone,100.0,0.0,none
2655.5,2322.3922222222222,2317.6922222222224,82.13111111111111,413.7711111111111,-393.94444444444446,571.3131870513453,wackestone-grainstone,100.0,0.0,none
2656.5,2322.524814814815,2317.824814814815,82.21407407407408,414.46074074074073,-394.6562962962963,572.303501493459,wackestone-grainstone,100.0,0.0,none
2657.5,2322.6574074074074,2317.9574074074076,82.29703703703704,415.15037037037035,-395.3681481481482,573.2938187253999,wackestone-grainstone,100.0,0.0,none
2658.5,2322.79,2318.09,82.38,415.84,-396.08000000000004,574.2841387327356,wackestone-grainstone,100.0,0.0,none
2659.5,2322.9225925925925,2318.2225925925927,82.46296296296296,416.5296296296296,-396.79185185185185,575.2744615011328,wackestone-grainstone,100.0,0.0,none
2660.5,2323.055185185185,2318.3551851851853,82.54592592592593,417.2192592592592,-397.5037037037037,576.2647870163566,wackestone-grainstone,100.0,0.0,none
2661.5,2323.1877777777777,2318.487777777778,82.6288888888889,417.90888888888884,-398.21555555555557,577.2551152642698,wackestone-grainstone,100.0,0.0,none
2662.5,2323.3203703703703,2318.6203703703704,82.71185185185185,418.5985185185185,-398.92740740740743,578.245446230832,wackestone-grainstone,100.0,0.0,none
2663.5,2323.452962962963,2318.752962962963,82.79481481481481,419.28814814814814,-399.6392592592593,579.235779902099,wackestone-grainstone,100.0,0.0,none
2664.5,2323.5855555555554,2318.8855555555556,82.87777777777778,419.97777777777776,-400.3511111111111,580.2261162642213,wackestone-grainstone,100.0,0.0,none
2665.5,2323.718148148148,2319.018148148148,82.96074074074075,420.6674074074074,-401.06296296296296,581.2164553034443,wackestone-grainstone,100.0,0.0,none
2666.5,2323.8507407407405,2319.1507407407407,83.0437037037037,421.357037037037,-401.7748148148148,582.2067970061065,wackestone-grainstone,100.0,0.0,none
2667.5,2323.983333333333,2319.2833333333333,83.12666666666667,422.0466666666666,-402.4866666666667,583.1971413586394,wackestone-grainstone,100.0,0.0,none
2668.5,2324.1159259259257,2319.415925925926,83.20962962962963,422.73629629629625,-403.19851851851854,584.1874883475665,wackestone-grainstone,100.0,0.0,none
2669.5,2324.2485185185183,2319.5485185185184,83.2925925925926,423.4259259259259,-403.91037037037034,585.1778379595022,wackestone-grainstone,100.0,0.0,none
2670.5,2324.381111111111,2319.681111111111,83.37555555555555,424.11555555555555,-404.6222222222222,586.1681901811518,wackestone-grainstone,100.0,0.0,none
2671.5,2324.5137037037034,2319.8137037037036,83.45851851851852,424.80518518518517,-405.33407407407407,587.1585449993097,wackestone-grainstone,100.0,0.0,none
2672.5,2324.6232142857143,2319.9232142857145,83.55535714285715,425.5010714285714,-406.04321428571427,588.1515567048485,wackestone-grainstone,100.0,0.0,none
2673.5,2324.7096428571426,2320.009642857143,83.66607142857143,426.20321428571424,-406.7496428571429,589.1472242418594,wackestone-grainstone,100.0,0.0,none
2674.5,2324.7960714285714,2320.0960714285716,83.77678571428571,426.9053571428571,-407.4560714285714,590.1428929515931,wackestone-grainstone,100.0,0.0,none
2675.5,2324.8824999999997,2320.1825,83.8875,427.60749999999996,-408.1625,591.1385628281241,wackestone-grainstone,100.0,0.0,none
2676.5,2324.9689285714285,2320.2689285714287,83.99821428571428,428.3096428571428,-408.86892857142857,592.1342338655663,wackestone-grainstone,100.0,0.0,none
2677.5,2325.0553571428572,2320.3553571428574,84.10892857142856,429.0117857142857,-409.5753571428572,593.1299060580735,wackestone-grainstone,100.0,0.0,none
2678.5,2325.1417857142856,2320.4417857142857,84.21964285714286,429.71392857142854,-410.2817857142857,594.1255793998386,wackestone-grainstone,100.0,0.0,none
2679.5,2325.2282142857143,2320.5282142857145,84.33035714285714,430.4160714285714,-410.98821428571426,595.121253885093,wackestone-grainstone,100.0,0.0,none
2680.5,2325.3146428571426,2320.614642857143,84.44107142857143,431.11821428571426,-411.69464285714287,596.1169295081071,wackestone-grainstone,100.0,0.0,none
2681.5,2325.4010714285714,2320.7010714285716,84.55178571428571,431.8203571428571,-412.4010714285714,597.1126062631892,wackestone-grainstone,100.0,0.0,none
2682.5,2325.4875,2320.7875000000004,84.6625,432.5225,-413.1075,598.1082841446856,wackestone-grainstone,100.0,0.0,none
2683.5,2325.5739285714285,2320.8739285714287,84.77321428571429,433.22464285714284,-413.81392857142856,599.1039631469803,wackestone-grainstone,100.0,0.0,none
2684.5,2325.6603571428573,2320.9603571428574,84.88392857142857,433.9267857142857,-414.52035714285716,600.0996432644944,wackestone-grainstone,100.0,0.0,none
2685.5,2325.7467857142856,2321.0467857142858,84.99464285714285,434.62892857142856,-415.2267857142857,601.095324491686,wackestone-grainstone,100.0,0.0,none
2686.5,2325.8332142857143,2321.1332142857145,85.10535714285714,435.3310714285714,-415.9332142857143,602.0910068230498,wackestone-grainstone,100.0,0.0,none
2687.5,2325.9196428571427,2321.219642857143,85.21607142857142,436.0332142857143,-416.63964285714286,603.0866902531171,wackestone-grainstone,100.0,0.0,none
2688.5,2326.0060714285714,2321.3060714285716,85.3267857142857,436.73535714285714,-417.34607142857146,604.0823747764548,wackestone-grainstone,100.0,0.0,none
2689.5,2326.0924999999997,2321.3925,85.4375,437.4375,-418.0525,605.078060387666,wackestone-grainstone,100.0,0.0,none
2690.5,2326.1789285714285,2321.4789285714287,85.54821428571428,438.13964285714286,-418.7589285714286,606.073747081389,wackestone-grainstone,100.0,0.0,none
2691.5,2326.2653571428573,2321.5653571428575,85.65892857142856,438.8417857142857,-419.46535714285716,607.0694348522974,wackestone-grainstone,100.0,0.0,none
2692.5,2326.3517857142856,2321.651785714286,85.76964285714286,439.5439285714286,-420.17178571428576,608.0651236950996,wackestone-grainstone,100.0,0.0,none
2693.5,2326.4382142857144,2321.7382142857145,85.88035714285714,440.24607142857144,-420.8782142857143,609.0608136045386,wackestone-grainstone,100.0,0.0,none
2694.5,2326.5246428571427,2321.824642857143,85.99107142857143,440.9482142857143,-421.58464285714285,610.0565045753917,wackestone-grainstone,100.0,0.0,none
2695.5,2326.6110714285714,2321.9110714285716,86.10178571428571,441.65035714285716,-422.29107142857146,611.0521966024704,wackestone-grainstone,100.0,0.0,none
2696.5,2326.6975,2321.9975000000004,86.21249999999999,442.3525,-422.9975,612.0478896806197,wackestone-grainstone,100.0,0.0,none
2697.5,2326.7839285714285,2322.0839285714287,86.32321428571429,443.0546428571429,-423.7039285714286,613.0435838047183,wackestone-grainstone,100.0,0.0,none
2698.5,2326.8703571428573,2322.1703571428575,86.43392857142857,443.75678571428574,-424.41035714285715,614.039278969678,wackestone-grainstone,100.0,0.0,none
2699.5,2326.9567857142856,2322.256785714286,86.54464285714285,444.4589285714286,-425.11678571428575,615.0349751704437,wackestone-grainstone,100.0,0.0,none
2700.5,2327.011296296296,2322.3112962962964,86.67777777777778,445.1694444444444,-425.81722222222226,616.0325811254017,wackestone-grainstone,100.0,0.0,none
